,title,text
0,Decretan prisión preventiva para imputado por femicidio frustrado,"El Juzgado de Garantía de Puerto Montt dejó ayer sujeto a la medida cautelar de prisión preventiva a A.F.V.M., imputado por el Ministerio Público como autor del delito de femicidio frustrado. Ilícito que habría perpetrado el 18 de noviembre, en la comuna de Cochamó. En la audiencia de formalización, el magistrado Rolando Díaz ordenó su ingreso al Complejo Penitenciario de Puerto Montt, por considerar que la libertad del imputado constituye un peligro para la seguridad de la víctima y la sociedad, vinculado a peligro de fuga. Además, fijó un plazo de investigación de 90 días. Según el ente persecutor, aproximadamente a las 8.45 horas de la mañana del jueves 18 de noviembre de 2021, al interior de un domicilio ubicado en el sector rural León Alto de Paso El León, en la comuna de Cochamó el imputado agredió con un arma cortopunzante y en forma reiterada a su conviviente y madre de dos hijos en común J.Y.D.S. en diferentes partes del cuerpo, principalmente en el cuello, brazo y tórax. Fue auxiliada por A.V.T. padre del imputado, de 82 años de edad, quien también resultó lesionado. Pese a las múltiples lesiones con que resultó J.Y.D.S., igualmente logró ensillar un caballo y trasladarse por siete horas hasta el Retén de Carabineros Paso El León, mientras el imputado huyó del lugar."
1,Mujer apuñalada llega a caballo a retén: habría sido atacada por su pareja,"Una mujer con una herida de carácter corto punzante llegó montando a caballo a un retén de Carabineros ubicado en el sector cordillerano de Cochamó, en la provincia de Llanquihue. Según informó Radio Bio-Bio, la lesionada denunció que fue presuntamente agredida por su pareja, quien dejó lesionados a un adulto mayor de 80 años y a sus hijos. Ante ello, personal policial procedió a efectuar la detención del sujeto acusado, siendo puesto  bajo la disposición del Ministerio Público por el delito de femicidio frustrado."
2,Cambian medida cautelar de hombre investigado por VIF en Hualaihué: habría amenazado a víctimas,"La información es de biobiochile.cl y señala que, un hombre investigado por al menos cuatro hechos de violencia intrafamiliar contra la misma cantidad de víctimas, fue enviado desde Hualaihué a cumplir prisión preventiva en Puerto Montt, región de Los Lagos. Se trata de Jorge Barrientos, quien permanecía con firma quincenal y prohibición de acercarse a las víctimas, por ser sujeto de investigación en hechos que afectaron a mujeres que fueron sus parejas, de las cuales una se suicidio. Esta última persona es Deisy Compay, joven de Cochamó que estando embarazada, habría sido agredida por el imputado a quien denunció para luego retractarse, volviendo a casa con el mismo, lugar donde fue encontrada fallecida y sin lesiones atribuibles a terceros. Hay otras tres víctimas que posterior al fatal desenlace dieron cuenta de agresiones del mismo hombre, y de éstas, dos habrían sido contactadas por redes sociales en el último tiempo por el imputado, como cuenta el abogado querellante del Sernameg, que representa a una de ellas, Thomas Patri. “Estas nuevas amenazas nos dieron la posibilidad de establecer al tribunal el hecho de que varían las circunstancias y que la medida cautelar de firma quincenal ya no va en protección de las víctimas, sino que se necesita otra medida más gravosa”, explicó.Como afirmó Patri, las medidas cautelares con el paso del tiempo fueron perdiendo efectividad y ya que las denuncias se arrastran hace casi un año, la dilatación del proceso habría generado también que se pase por sobre la prohibición de acercarse a las víctimas o tomar contacto con ellas. El abogado del Servicio Nacional de la Mujer y Equidad de Género, mencionó que parte de los delitos por los cuales se investiga al hombre son lesiones menos graves, maltrato habitual, violación de mayor de 14 años y desacato. En la causa que se indaga la muerte de Deisy Compay, queda pendiente un juicio simplificado, el que debía realizarse en septiembre del año pasado, algo que no ocurrió por motivos que se desconocen a la fecha. Las demás investigaciones siguen su curso, con las víctimas siendo acompañadas por los querellantes e instituciones, según se ha dicho, y con el imputado, luego de este veredicto, tras las rejas. Fuente: Biobiochile.cl"
3,Detienen a un joven de Cochamó por apuñalar en el abdomen a su conviviente,"La madrugada de este domingo quedó al descubierto un presunto delito de femicidio frustrado, ocurrido en el Valle de Poica, en Cochamó, donde un joven de 27 años fue detenido por Carabineros como presunto autor de una puñalada a su conviviente de 44 años. La fiscal Nathalie Yonsson determinó que la Brigada de Homicidios de la PDI quede a cargo de la investigación. El subprefecto Enrique Zamora relató que la herida fue infligida en el abdomen. ""De acuerdo a los antecedentes médicos tiene una herida cortopunzante penetrante abdominal, hecho ocurrido en el Valle de Poicas. Carabineros del sector tomó el procedimiento por el delito flagrante y pasó detenido al conviviente de esta mujer como autor de las lesiones"", apuntó. En el control de detención, Yonsson pidió establecer si se configuraba el delito de femicidio en carácter de frustrado. ""Nosotros nos encontramos haciendo diligencias en este caso y los antecedentes serán puestos a disposición de la fiscal para la respectiva formalización el día martes 2 de marzo (hoy)"", informó Zamora. Respecto al hecho, adelantó que ""se trataría de una conviviencia en el interior de un domicilio, donde en horas de la madrugada se produce un altercado y producto de esto las lesiones de la mujer"". Además confirmó que el detenido no tiene antecedentes policiales y que la víctima ya prestó declaración. Por último, Zamora señaló que la mujer permanece internada en la UTI del Hospital de Puerto Montt."
