,title,text
0,Aumentan las denuncias por VIF en Osorno: Los más afectados son adultos mayores y mujeres,"El suboficial mayor, Juan Baima, encargado de la oficina de Integración Comunitaria de la Primera Comisaría de Osorno, informó que, en comparación al 2020, las denuncias han aumentado en la provincia. La violencia se vio incrementada hacia los adultos mayores, en cerca de un 40 por ciento de enero a la fecha, lo cual se refleja en 3 denuncias más. Lo que más llama la atención es el aumento de las denuncias de violencia intrafamiliar hacia la mujer. Este 2021 se han recepcionado 204 denuncias, lo cual evidencia un incremento de 44 denuncias. Desde el Centro de la Mujer en Osorno, Pilar Keim, sostuvo que se han recibido denuncias principalmente de la capital provincial. Sin embargo, durante el último tiempo también han llegado denuncias de comunas como Purranque y San Juan de la Costa. Las personas que son víctimas de Violencia Intrafamiliar, son llamadas a denunciar los hechos de estas características, teniendo en cuenta que de todos los llamados que ingresan a la Central de Comunicaciones de Carabineros, sólo el 50 por ciento culmina en un procedimiento."
1,Tribunal encuentra culpable a sujeto que abusó de su nieta en La Costa,"El Tribunal Oral en lo Penal de Osorno determinó que un hombre de 59 años de edad es culpable de abuso sexual infantil reiterado en contra de su nieta. Los hechos se habrían registrado en la comuna de San Juan de la Costa, en la localidad de Pucomo, entre 2011 y 2016, cuando la niña tenía entre 8 y 13 años de edad. Al recibir la denuncia, el Ministerio Público de Osorno instruyó a la Brigada de Delitos Sexuales de la Policía de Investigaciones (PDI) realizar la investigación correspondiente, logrando reunir pruebas suficientes para llevar a la justicia al responsable de los hechos. Tras el juicio efectuado entre el martes y miércoles, los magistrados del tribunal dictaron veredicto condenatorio en contra del abuelo de la víctima. ""Se está solicitando una pena privativa de libertad y la lectura de sentencia quedó para el 5 de julio a las 13.40 horas"", indicó el fiscal Jaime Sáez. El Ministerio Público de Osorno busca lograr penas ejemplificadores en estos casos de delitos sexuales."
2,6 años de cárcel decretó tribunal para abuelo que abusó de su nieta en San Juan de La Costa,"Este lunes 05 de julio se dio lectura a sentencia condenatoria en contra del imputado que fue declarado culpable por el delito de abuso sexual reiterado a su nieta, entre los años 2011 y 2016. Los hechos ocurrieron en el sector Pucomo, comuna de San Juan de la Costa en la Provincia de Osorno, cuando la víctima tenía 8 años de edad. La investigación de este caso la llevó adelante el Ministerio Público en coordinación con la brigada de Delitos Sexuales de Osorno. El Fiscal Jaime Saez, se refirió a la lectura de sentencia “se dictó sentencia condenatoria, a la pena de 6 años de presidio mayor en su grado mínimo, pena efectiva”, precisó. La sentencia de este caso, fue dictada por el Tribunal Oral en lo Penal de Osorno."
3,Organizaciones de la mujer critican condena dada a femicida en Osorno,"Entidades de la mujer de la provincia de Osorno han manifestado su descontento con la condena dada a Javier Millao Cárdenas, imputado por haber ahogado a su pareja Scarlett Díaz Llaitul, en el río Contaco. Según informó El Austral de Osorno, organizaciones como el grupo Mujeres Siglo XXI y el Centro de la Mujer de Osorno, han señalado que Millao merecía cadena perpetua, en vez de los 18 años que determinó el tribunal. “Estuvimos muy comprometidas con este caso y atentas al resultado de este juicio, donde se dio una sentencia de 18 años al ahora condenado por este grave delito, pero para nosotras siempre un femicidio no va a tener una compensación por el daño generado. Lo que pedimos siempre es que haya un máximo de condena para el agresor, por eso no estamos conformes con la sanción aunque hay que acatarla. Nos hubiese gustado la pena máxima que es la perpetuidad”, señaló a dicho periódico Lucinda Hernández, presidente de la agrupación Mujeres Siglo XXI. Por su parte, la abogada y coordinadora provincial del Centro de la Mujer Osorno, Pilar Keim, aseguró que “independiente de los años que a nuestro juicio son pocos, el daño a la familia no va a pasar nunca. En la región sí han existido condenas mayores de 20 años, pero esta se encuentra dentro del promedio que se han otorgado en otros procesos. No conocemos si la familia estará de acuerdo con el fallo, pero como institución siempre vamos a querer la pena máxima y en estos casos por lo menos en Osorno no se ha dado”, señaló al mismo medio. El asesinato de la joven de 19 años, quien había tenido un hijo con Millao, se produjo en febrero de 2019 en la comuna de San Juan de la Costa.  Imagen de referencia"
4,Condena de 18 años para femicida provoca inconformidad en entidades de la mujer,"Inconformidad generó la condena de 18 años por el delito de femicidio que recibió el imputado Javier Millao Cárdenas, quien en febrero del año 2019 sumergió de manera forzada a su pareja, Scarlett Díaz Llaitul, en el río Contaco ubicado en la comuna de San Juan de la Costa. La mañana del martes los jueces realizaron la lectura del fallo en el Tribunal Oral en Lo Penal de Osorno en contra del ahora condenado, quien por unanimidad deberá cumplir de manera efectiva esta pena como autor de dicho delito. Diferentes voces como el grupo Mujeres Siglo XXI y el Centro de la Mujer de Osorno coincidieron en señalar que la condena de 18 años podría haber sido mayor, tal como ha ocurrido en otros casos de femicidios en la región. La presidente de la agrupación Mujeres Siglo XXI, Lucinda Hernández, comentó que ""estuvimos muy comprometidas con este caso y atentas al resultado de este juicio, donde se dio una sentencia de 18 años al ahora condenado por este grave delito, pero para nosotras siempre un femicidio no va a tener una compensación por el daño generado. Lo que pedimos siempre es que haya un máximo de condena para el agresor, por eso no estamos conformes con la sanción aunque hay que acatarla. Nos hubiese gustado la pena máxima que es la perpetuidad"". Añadió que no cree que estos 18 años sean efectivos porque el condenado ya lleva dos años privados de libertad y en el transcurso de su condena puede recibir algún tipo de beneficio, por ejemplo, si tiene buena conducta. En tanto la abogada y coordinadora provincial del Centro de la Mujer Osorno, Pilar Keim, también coincidió en señalar que le hubiese gustado una pena mayor dada la gravedad del delito. ""Respecto de la condena, la verdad es que independiente de los años que a nuestro juicio son pocos, el daño a la familia no va a pasar nunca. En la región sí han existido condenas mayores de 20 años, pero esta se encuentra dentro del promedio que se han otorgado en otros procesos. No conocemos si la familia estará de acuerdo con el fallo, pero como institución siempre vamos a querer la pena máxima y en estos casos por lo menos en Osorno no se ha dado"", manifestó Keim. Agregó que en estos casos las familias de las víctimas siempre son contactadas a modo de ofrecerles apoyo, mientras que es el Servicio Nacional de la Mujer y Equidad de Género (Sernameg) quien se hace parte de las querellas en lo legal. Los hechos ocurrieron el 12 de febrero de 2019, cuando Millao sumergió de manera forzada la cabeza de la víctima, su ex pareja de 19 años y madre de un hijo en común, en las aguas del río Contaco. En la oportunidad las policías informaron, según la propia declaración del acusado, que ambos se encontraban en una discusión y que a raíz de eso el hombre sujetó a la joven por la fuerza, la arrojó al río y le sumergió la cabeza y el cuerpo en el agua hasta que perdió la vida. El Servicio Médico Legal (SML) determinó que la causa de muerte correspondió a una asfixia por sumersión. ""Cabe destacar la mirada como crimen de género que dio el Tribunal en su fallo, lo que dice relación con los planteamientos realizados tanto por esta Fiscalía como por la querellante del Servicio Nacional de la Mujer y Equidad de Género"", recalcó el abogado Narciso García. El fiscal destacó el trabajo realizado por Carabineros de Bahía Mansa, funcionarios del SML de la ciudad de Osorno, personal de la Brigada de Homicidios, del Laboratorio de Criminalística de la PDI, así como el compromiso de la familia de la víctima durante todo el proceso. ""Lo que pedimos siempre es que haya un máximo de condena para el agresor, por eso no estamos conformes con la sanción"". Lucinda Hernández, Pdta Mujeres Siglo XXI 12 de febrero de 2019 el ahora condenado ahogó a su pareja de 19 años, Scarlett Díaz."
5,Esta fue la condena para joven que mató a su exnovia ahogándola en un río,"Durante la jornada de este martes, el Tribunal de Garantía de Osorno condenó a 18 años de cárcel a Javier Millao Cárdenas (22), por el femicidio de su ex pareja Scarlett Díaz Llaitul (19), con quien tenía un hijo en común. Según informó Soy Chile, los hechos ocurrieron el 12 de febrero de 2019 en la comuna de San Juan de la Costa, cuando Millao sumergió la cabeza de la joven en el río Contaco, provocando que ésta muriera ahogada. “Cabe destacar la mirada como crimen de género que dio el Tribunal en su fallo, lo que dice relación con los planteamientos realizados tanto por esta Fiscalía como por la querellante del Servicio Nacional de la Mujer y Equidad de Género”, recalcó el fiscal, Narciso García, según consignó el mismo medio. Desde la Corporación Mujeres Siglo XXI, si bien valoraron el fallo, mostraron preocupación por el futuro del menor que quedó sin padre ni madre a causa del hecho.  Imagen de referencia"
6,La Fiscalía pide 20 años de cárcel para acusado de matar a una joven en Liucura,"Cerca de 20 personas se mantuvieron en el acceso al Tribunal de calle Los Carrera para manifestarse en el inicio del juicio oral en contra del acusado Javier Millao Cárdenas (23 años), quien el 12 de febrero del 2019, según la investigación de la fiscalía, asesinó a su ex pareja Scarlett Díaz Llaitul (19 años) con quien además tiene un hijo. La primera jornada de juicio oral en su contra se realizó con una audiencia semipresencial y con el imputado declarando desde la cárcel. El Ministerio Público, mediante el abogado Narciso García, busca acreditar la participación de Millao Cárdenas en el femicidio y conseguir que los jueces lo sentencien a 20 años de cárcel. Según la investigación, el joven y la víctima llegaron hasta el sector de Liucura, en San Juan de la Costa, donde el hombre habría sumergió en las aguas del río a la mujer, quien falleció de asfixia por sumersión. El abogado defensor, Iván Cárdenas, se inclina por la absolución de su representando, quien en su declaración negó la autoría de la muerte. El acceso al tribunal estuvo cerrado y en el exterior se manifestaron agrupaciones feministas que apoyan a la familia de Scarlett Díaz."
7,Detienen a sospechoso de incendiar vivienda con su hija y ex pareja adentro,"Una emergencia por un incendio en una vivienda del sector Correntoso, en San Juan de la Costa, terminó con una persona detenida durante la madrugada del martes, como sospechoso de haber provocado el fuego con intenciones de matar a su ex pareja e hija, esta última padece epilepsia y una discapacidad intelectual. Alrededor de la 1.30 horas, Carabineros recibió un llamado por el siniestro que afectaba a una casa del kilómetro 47, en la ruta U-400. Hasta esta zona también llegó personal de Bomberos para ejecutar labores de extinción, sin embargo, la estructura ya había sido consumida por las llamas. Funcionarios lograron entrevistarse con la dueña de casa, quien señaló a su ex conviviente como autor del hecho. Tras los antecedentes recabados en el lugar, se concretó la detención del hombre, en tanto, la Fiscalía local dispuso la concurrencia del Laboratorio de Criminalística (Labocar) para las pericias. Durante la noche del lunes, la mujer y su hija, de 49 y 26 años respectivamente, estaban acostadas en sus piezas. De acuerdo con el testimonio de la madre, el imputado identificado por las iniciales D.E.A.H (a solicitud de la defensa y la aprobación del magistrado) ingresó por la entrada trasera, cerró con llave la puerta principal y de la habitación. Seguidamente, profirió amenazas de muerte, roció bencina, prendió fuego al domicilio y escapó. Al percatarse de lo sucedido, ambas víctimas consiguieron escapar por la ventana del living hacia la ruta para pedir ayuda a un conductor, con la intención de ir a Bahía Mansa, donde vive otro hijo de la familia. En el camino pidieron al chofer que siguiera a un vehículo policial que transitaba por la vía, lo que los llevó a retonar al sitio del suceso pasada la una, donde narraron lo acontecido a los funcionarios. En el lugar estaba D.E.A.H, quien habría reconocido su autoría en el siniestro. ""Carabineros logró la detención de esta persona, estaba en estado de ebriedad. Se dio cuenta al fiscal de turno, que dispuso la concurrencia de Labocar con la finalidad de que realice las pericias"", expresó José Halabí, subcomisario de los servicios de la Tercera Comisaría de Osorno. Halabí agregó que, aunque las mujeres no presentaban heridas visibles, fueron trasladadas al Hospital Base para constatar lesiones. En cuanto al hombre, detalló que ""conforme a los antecedentes proporcionados por personal del retén Bahía Mansa y San Juan de la Costa, no mantenía medidas cautelares como tampoco denuncias anteriores por violencia intrafamiliar. No obstante a ello, la causa del incendio y la motivación que haya tenido para realizar este hecho grave son materia de investigación"". Cerca de las 12 horas del martes se llevó a cabo la audiencia de control de detención y formalización en el Juzgado de Garantía de Osorno, por los delitos de femicidio en carácter de frustrado, parricidio e incendio. Además de los antecedentes del suceso, que incluyeron el testimonio de la ex pareja del imputado, se entregaron detalles de agresiones anteriores. Según la víctima, la última ocurrió sólo dos días antes, pero nunca se había atrevido a denunciar. El fiscal Matías Montero pidió prisión preventiva, argumentando con informes policiales y las declaraciones que el implicado representaba un peligro para la sociedad y la seguridad de las afectadas. En tanto, la defensa hizo alegaciones de carácter técnico, fundamentadas en que no había los elementos suficientes para acreditar el delito de incendio, como por ejemplo, por los informes emitidos por el Departamento Técnico del Cuerpo de Bomberos. Finalmente, el Tribunal dictó la prisión preventiva para el imputado y dio un plazo de investigación de 90 días. ""Carabineros logró la detención de esta persona, estaba en estado de ebriedad. Se dio cuenta al fiscal de turno, que dispuso la concurrencia de Labocar"". José Halabí subcomisario de los servicios de la Tercera Comisaría 1.30 horas del martes, Carabineros concretó la detención del imputado en este siniestro en La Costa."
8,Sujeto amenazó de muerte a exconviviente y su hija: Las encerró e intentó quemar la casa en que se encontraban,"Por los delitos de femicidio frustrado, parricidio e incendio, debió enfrentar un control de detención, un hombre que amenazó a su ex convivente en la localidad de San Juan de la Costa, durante la noche y madrugada de este lunes. Según informó SoyChile, la afectada se encontraba en su vivienda junto a su hija de 26 años, cuando el sujeto llegó en estado de ebriedad, amenazándolas de muerte, para posteriormente rociar con becina la pieza en la que se encontraban, cerrar la casa con llave y prender fuego al inmueble. En este contexto, las víctimas lograron escapar por una ventana, pidiendo auxilio a un familiar de Bahía Mansa. El inmueble, -ubicado en el kilómetro de la ruta 47 de la ruta U-400, sector Correntoso-, en tanto, terminó consumido en su totalidad. Al lugar concurrió personal de Carabineros, los que entrevistaron al imputado, quien asumió su responsabilidad en los hechos."
