,title,text
0,Detienen a sospechoso de incendiar vivienda con su hija y ex pareja adentro,"Una emergencia por un incendio en una vivienda del sector Correntoso, en San Juan de la Costa, terminó con una persona detenida durante la madrugada del martes, como sospechoso de haber provocado el fuego con intenciones de matar a su ex pareja e hija, esta última padece epilepsia y una discapacidad intelectual. Alrededor de la 1.30 horas, Carabineros recibió un llamado por el siniestro que afectaba a una casa del kilómetro 47, en la ruta U-400. Hasta esta zona también llegó personal de Bomberos para ejecutar labores de extinción, sin embargo, la estructura ya había sido consumida por las llamas. Funcionarios lograron entrevistarse con la dueña de casa, quien señaló a su ex conviviente como autor del hecho. Tras los antecedentes recabados en el lugar, se concretó la detención del hombre, en tanto, la Fiscalía local dispuso la concurrencia del Laboratorio de Criminalística (Labocar) para las pericias. Durante la noche del lunes, la mujer y su hija, de 49 y 26 años respectivamente, estaban acostadas en sus piezas. De acuerdo con el testimonio de la madre, el imputado identificado por las iniciales D.E.A.H (a solicitud de la defensa y la aprobación del magistrado) ingresó por la entrada trasera, cerró con llave la puerta principal y de la habitación. Seguidamente, profirió amenazas de muerte, roció bencina, prendió fuego al domicilio y escapó. Al percatarse de lo sucedido, ambas víctimas consiguieron escapar por la ventana del living hacia la ruta para pedir ayuda a un conductor, con la intención de ir a Bahía Mansa, donde vive otro hijo de la familia. En el camino pidieron al chofer que siguiera a un vehículo policial que transitaba por la vía, lo que los llevó a retonar al sitio del suceso pasada la una, donde narraron lo acontecido a los funcionarios. En el lugar estaba D.E.A.H, quien habría reconocido su autoría en el siniestro. ""Carabineros logró la detención de esta persona, estaba en estado de ebriedad. Se dio cuenta al fiscal de turno, que dispuso la concurrencia de Labocar con la finalidad de que realice las pericias"", expresó José Halabí, subcomisario de los servicios de la Tercera Comisaría de Osorno. Halabí agregó que, aunque las mujeres no presentaban heridas visibles, fueron trasladadas al Hospital Base para constatar lesiones. En cuanto al hombre, detalló que ""conforme a los antecedentes proporcionados por personal del retén Bahía Mansa y San Juan de la Costa, no mantenía medidas cautelares como tampoco denuncias anteriores por violencia intrafamiliar. No obstante a ello, la causa del incendio y la motivación que haya tenido para realizar este hecho grave son materia de investigación"". Cerca de las 12 horas del martes se llevó a cabo la audiencia de control de detención y formalización en el Juzgado de Garantía de Osorno, por los delitos de femicidio en carácter de frustrado, parricidio e incendio. Además de los antecedentes del suceso, que incluyeron el testimonio de la ex pareja del imputado, se entregaron detalles de agresiones anteriores. Según la víctima, la última ocurrió sólo dos días antes, pero nunca se había atrevido a denunciar. El fiscal Matías Montero pidió prisión preventiva, argumentando con informes policiales y las declaraciones que el implicado representaba un peligro para la sociedad y la seguridad de las afectadas. En tanto, la defensa hizo alegaciones de carácter técnico, fundamentadas en que no había los elementos suficientes para acreditar el delito de incendio, como por ejemplo, por los informes emitidos por el Departamento Técnico del Cuerpo de Bomberos. Finalmente, el Tribunal dictó la prisión preventiva para el imputado y dio un plazo de investigación de 90 días. ""Carabineros logró la detención de esta persona, estaba en estado de ebriedad. Se dio cuenta al fiscal de turno, que dispuso la concurrencia de Labocar"". José Halabí subcomisario de los servicios de la Tercera Comisaría 1.30 horas del martes, Carabineros concretó la detención del imputado en este siniestro en La Costa."
1,Sujeto amenazó de muerte a exconviviente y su hija: Las encerró e intentó quemar la casa en que se encontraban,"Por los delitos de femicidio frustrado, parricidio e incendio, debió enfrentar un control de detención, un hombre que amenazó a su ex convivente en la localidad de San Juan de la Costa, durante la noche y madrugada de este lunes. Según informó SoyChile, la afectada se encontraba en su vivienda junto a su hija de 26 años, cuando el sujeto llegó en estado de ebriedad, amenazándolas de muerte, para posteriormente rociar con becina la pieza en la que se encontraban, cerrar la casa con llave y prender fuego al inmueble. En este contexto, las víctimas lograron escapar por una ventana, pidiendo auxilio a un familiar de Bahía Mansa. El inmueble, -ubicado en el kilómetro de la ruta 47 de la ruta U-400, sector Correntoso-, en tanto, terminó consumido en su totalidad. Al lugar concurrió personal de Carabineros, los que entrevistaron al imputado, quien asumió su responsabilidad en los hechos."
2,Tribunal encuentra culpable a sujeto que abusó de su nieta en La Costa,"El Tribunal Oral en lo Penal de Osorno determinó que un hombre de 59 años de edad es culpable de abuso sexual infantil reiterado en contra de su nieta. Los hechos se habrían registrado en la comuna de San Juan de la Costa, en la localidad de Pucomo, entre 2011 y 2016, cuando la niña tenía entre 8 y 13 años de edad. Al recibir la denuncia, el Ministerio Público de Osorno instruyó a la Brigada de Delitos Sexuales de la Policía de Investigaciones (PDI) realizar la investigación correspondiente, logrando reunir pruebas suficientes para llevar a la justicia al responsable de los hechos. Tras el juicio efectuado entre el martes y miércoles, los magistrados del tribunal dictaron veredicto condenatorio en contra del abuelo de la víctima. ""Se está solicitando una pena privativa de libertad y la lectura de sentencia quedó para el 5 de julio a las 13.40 horas"", indicó el fiscal Jaime Sáez. El Ministerio Público de Osorno busca lograr penas ejemplificadores en estos casos de delitos sexuales."
3,6 años de cárcel decretó tribunal para abuelo que abusó de su nieta en San Juan de La Costa,"Este lunes 05 de julio se dio lectura a sentencia condenatoria en contra del imputado que fue declarado culpable por el delito de abuso sexual reiterado a su nieta, entre los años 2011 y 2016. Los hechos ocurrieron en el sector Pucomo, comuna de San Juan de la Costa en la Provincia de Osorno, cuando la víctima tenía 8 años de edad. La investigación de este caso la llevó adelante el Ministerio Público en coordinación con la brigada de Delitos Sexuales de Osorno. El Fiscal Jaime Saez, se refirió a la lectura de sentencia “se dictó sentencia condenatoria, a la pena de 6 años de presidio mayor en su grado mínimo, pena efectiva”, precisó. La sentencia de este caso, fue dictada por el Tribunal Oral en lo Penal de Osorno."
