,title,text
0,Fresia: Condenan a Imputado por Femicidio Frustrado,"Lectura de la Sentencia se realiza mañana 5 de mayo. Lectura de la Sentencia se realiza mañana 5 de mayo. Por unanimidad fue condenado por Amenazas y Femicidio Frustrado imputado que en septiembre del 2019, en Fresia, atacó con arma blanca a ex conviviente propinándoles diversas lesiones de gravedad. La víctima sobrevivió gracias a asistencia de familiares y vecinos. Al respecto, la Fiscal Jefe de Puerto Varas, Lorena Meza, detalló “El día de hoy (ayer) el Tribunal Oral en lo penal condenó por unanimidad a Jaime Pérez Huenulaf por los delitos de amenaza y femicidio frustrado en contra de su ex conviviente, toda vez que se logró acreditar, más allá de toda duda razonable, que durante el mes de septiembre del año 2019, el acusado ingresó al dormitorio de la víctima apuñalándola en diversas partes del cuerpo, lesiones que le hubieran causado la muerte si no fuera por el auxilio que le dieron en ese momento sus propios familiares y vecinos”. “Luego de un trabajo de más de dos años realizado en conjunto con Carabineros y Labocar de la misma institución, se logró determinar esta etapa procesal en la cual la fiscalía está solicitando 13 años de cárcel por el delito de femicidio frustrado y 540 días por las amenazas. La lectura de sentencia quedó fijada para el día 5 de mayo” finalizó la fiscal."
1,"Piden investigar como un ""crimen de odio"" el homicidio de concejal","Al mediodía de hoy, en el Juzgado de Garantía de Puerto Varas, tendrá lugar la audiencia de formalización de cargos contra el único imputado en el homicidio del concejal electo de la comuna de Llanquihue, Richard Barría, de 47 años. El crimen quedó al descubierto el martes en la tarde, cuando familiares acudieron al domicilio de Barría, en el sector Pichilaguna, camino a Loncotoro, donde lo encontraron sin vida y con alrededor de 15 puñaladas en diferentes partes de su cuerpo. En la audiencia de hoy, fijada para las 11.30 horas, se deberá presentar el detenido, un joven de 18 años, quien al día siguiente se entregó a Carabineros, al mismo tiempo que presentó una denuncia por un presunto delito de abuso sexual contra el edil. Al respecto, el Movimiento de Integración y Liberación Homosexual (Movilh) solicitó al Ministerio Público investigar como ""crimen de odio"" el asesinato del concejal Barría. Enfatizaron que ""en ningún caso estamos diciendo que la víctima era gay o heterosexual. Los crímenes homofóbicos pesan también sobre quienes se sospecha que lo son y la defensa del homicida en este caso ha dado pistas al respecto"", explicó Ramón Gómez, encargado de Derechos Humanos del Movilh. Agregó que ""lo ocurrido a Richard Barría podría enmarcarse en ello, pues existe un modus operandi. Esto es atacar a una víctima conocida y en su propio domicilio, cortar su cuerpo y luego acusar defensa propia por abuso sexual"". Gómez también apuntó que la confesión del presunto homicida ""vendría a decir por sí sola que reaccionó contra él por no tolerar una conducta sexual homosexual, que bien podría no ser un abuso, como el imputado lo plantea"". Mientras que el abogado Sergio Díaz, defensor del autor confeso del crimen, dijo que ""el interés primordial del imputado y la familia es colaborar al esclarecimiento de los hechos"". El profesional especificó que ""la línea de defensa tiene básicamente un eje muy fundamental y es colaborar con la investigación, aclarar lo más posible los hechos. Nos interesa por sobre todo que aparezcan todos los antecedentes que deben aparecer. Hemos solicitado diligencias para que se ejecute esta línea investigativa"", adujo."
2,Defensor pide que también se investigue la agresión sexual,"""El hecho de la agresión sexual debería ser investigada con igual celo que la muerte del señor (Richard) Barría"", dijo en diálogo con El Llanquihue, el abogado Sergio Díaz, defensor del único imputado del homicidio del concejal electo de Llanquihue, cuyos restos fueron encontrados en su domicilio, el martes pasado. El concejal electo evidenciaba alrededor de 15 puñaladas en diferentes partes de su cuerpo, ocasionadas con un cuchillo de menor tamaño que estaba en la cocina de la casa. En menos de 24 horas, Carabineros de la Sección del OS9 levantó un cerco policial sobre el imputado, quien decidió entregarse acompañado de su abogado. Fue el defensor privado Sergio Díaz quien ratificó que el joven de 18 años fue víctima de una agresión sexual. ""Hay una metodología de trabajo y se funda en la declaración y antecedente que nos ha dado el imputado y que se relaciona a la existencia de una agresión sexual de la cual fue víctima y previo a los hechos que desencadenaron la muerte del señor (Richard) Barría"", explicó el abogado. El abogado proveniente de Temuco, añadió que la declaración de su cliente tuvo como objetivo colaborar con la investigación desde el momento que tomó conocimiento de la muerte de Barría. ""Esa fue su intención principal. Por ese motivo se me contactó para los efectos que estuviese bien asesorado al momento de tomar contacto con la policía, como con la Fiscalía"". Reveló que su defendido ""ha tomado el peso a las consecuencias de lo que aconteció el domingo, pero esas consecuencias -que evidentemente son lamentables del señor Barría a nosotros- nos parece que no son aisladas y deben ser entendidas en un contexto y que hemos tratado que se investigue; una agresión sexual tiene una relevancia importante, debe ser indagada y confirmada. Si hubiese antecedentes que pudiesen extender está indagatoria a otras personas, es decisión del Ministerio Público"", resaltó. Para el defensor, los delitos sexuales no dejan huella física, ""salvo que sean violentos. Sobre todo en materia de abuso sexual, es normal que no dejen huella física, pero si sicológica"". Detalló que existen diligencias pendientes encaminadas a ello. ""Hay una huella sicológica evidente y es difícil transmitir a la opinión pública cómo es que él se siente con la agresión de la que fue víctima. Veremos los resultados de estas diligencias, pero la agresión dejó en él una huella sicológica relevante"", remarcó. Durante a jornada de ayer, y mientras se realizaba el funeral del concejal Barría, su familia emitió una declaración pública que subieron a plataformas de redes sociales. ""Queremos solicitar a la opinión pública y especialmente a los medios de comunicación, evitar tanta especulación que circula en redes sociales y prensa nacional, instando a los profesionales de las comunicaciones a recurrir a fuentes oficiales de información y mantener la objetividad en un caso que nos afecta profundamente como familia"", señalan. En la misiva solicitaron respeto ""hacia sus hijos, madre, hermana, sobrinos, familiares y amigos que sufren tan irreparable pérdida. Ante un crimen de esta naturaleza, queremos dejar en manos de la justicia y de las secciones investigativas a cargo de las pericias, que hagan su trabajo con la rigurosidad y pulcritud necesaria para esclarecer la verdad, donde sean indagadas todas las aristas necesarias para llegar hasta las últimas consecuencias y que quienes resulten responsables de este macabro hecho, reciban la condena ejemplar que tanto anhelamos"". Para la familia de Richard Barría se debe dejar que la justicia haga su trabajo, porque ya está detenido el imputado. Otro punto importante en el documento público se refiere al tema político. ""Queremos dejar en claro, que no descartamos ninguna arista investigativa en la causa, y que nuestra intención como familia jamás ha sido responsabilizar a algún miembro del poder político de este macabro hecho, dejando en manos de las instituciones, que se imparta la justicia tan necesaria para encontrar la paz y tranquilidad para seguir adelante"". Durante la tarde de ayer, en el Juzgado de Garantía de Puerto Varas, se llevó a cabo la audiencia de control de la detención del imputado. En la audiencia virtual, la magistrada Paulina Tapia, prohibió el ingreso de los medios de comunicación. ""Se amplió la detención por el máximo legal de tres días, y se decretó el resguardo de la causa a solicitud de todos los intervinientes"" Paulina Tapia,, jueza de Garantía, de Puerto Varas. ""No se autorizó el ingreso de los medios a solicitud de todos los intervinientes, en resguardo del imputado y de la honra de la víctima y de su familia"", se indicó desde el tribunales. La jueza Tapia, por su parte, comentó que ""se amplió la detención por el máximo legal de tres días, y se decretó el resguardo de la causa a solicitud de todos los intervinientes"". La magistrada prohibió además entregar la identidad del imputado, sólo las iniciales. La audiencia de formalización de cargos del detenido de 18 años, será este domingo, desde las 11.30 horas. Tras el velatorio en el gimnasio de la Escuela Inés Gallardo de Llanquihue, el funeral tuvo lugar ayer en la tarde en el Cementerio Municipal. Antes, hubo un recorrido de la carroza y una caravana de vehículos por la localidad de Pellines y el sector rural de Loncotoro, donde el concejal tenía su domicilio. Mientras esto ocurría, en Llanquihue el OS 9 y el Labocar de Carabineros continuaban investigando el homicidio. El objetivo es llegar con las pruebas que permitan asegurar las cautelares que se solicitarán contra el detenido. El proceso policial está relacionado con un análisis tecnológico de la evidencia encontrada en el sitio del suceso, además del celular y computadores de víctima e imputado. A ellos, de acuerdo a las diligencias, se suman el trabajo de pericias caligráficas, de huellas y pruebas de ADN, análisis del tráfico telefónico y posicionamiento de antena telefónica. La huella caligráfica es para saber si fue el imputado quien escribió ""violador"" en la pared de la casa. Fuentes ligadas a la indagatoria señalan que se contempla entrevistas con testigos para ratificar algunos relatos con el detenido. Un factor importante de la investigación revela que al momento de los hechos, ambos estaban solos en la casa. La víctima tuvo un almuerzo familiar y luego de eso fue a buscar al imputado a Llanquihue. Con el imputado se conocían hace menos de un año, por intermedio amistades n común. Durante la jornada de ayer la investigación también dio cuenta que tanto el concejal como el joven se conocían desde hace algunos meses. Se estima entre 8 a 10 meses, pero el imputado declaró que fue hace tres meses. Francisco Vásquez, ex candidato a alcalde por Llanquihue, y amigo de Richard Barría, señaló que la indagatoria debe ir más allá del imputado, refiriéndose al circulo cercano que rodeaba al concejal. ""Pienso que puede haber algo más allá en su círculo de amistades. A mi forma de ver, creo que hay que investigar a su círculo de amistad. Las investigaciones tienen que apuntar en este sentido, porque en el terreno donde él vivía llegaba su círculo más cercano"", aseguró. Vásquez se mostró muy afectado por la muerte de Barría y acompañó la caravana de adherentes, amigos y familiares por la comuna. ""Como amigo, nos relacionamos mucho con la gestión municipal y como integrante del Concejo Municipal de Llanquihue. Además, lo conocía desde su infancia. Siento un dolor muy grande por su partida, porque deja a su madre, hermana e hijos, que lo querían mucho"", relató. Fue el fiscal Fabián Fernández quien confirmó que la causa era indagada bajo el cargo de homicidio simple. En la audiencia programada para este domingo, en la que se va a formular las imputaciones contra el detenido, el abogado persecutor entregará los argumentos del por qué se investiga este hecho como homicidio simple. ""Ante el Tribual de Garantía de Puerto Varas se llevó adelante la audiencia de control de detención respecto del imputado de sexo masculino, de 18 años, sobre la base de una orden de detención emanada desde el juzgado y que se despachó producto de los antecedentes que fueron expuestos, que dicen relación con la participación del imputado en un delito de homicidio simple, hechos de los cuales se dio cuenta a esta Fiscalía el primero de junio y que habrían acaecido en el sector de Pichilaguna, en Loncotoro, comuna de Llanquihue"", resumió. Remarcó el abogado del Ministerio Público de Puerto Varas que ""en la audiencia y sobre la base de los antecedentes que fueron expuestos en la misma, se decretó la legalidad de la detención"". Anotó Fernández que a solicitud del Ministerio Público ""y con el propósito de hacer llegar una serie de diligencias investigativas y periciales en carpeta, se amplió la detención hasta este domingo 6 de junio, oportunidad en la que tendrá lugar la formalización de cargos por el delito de homicidio simple"", apuntó. Durante la jornada de ayer el alcalde de Llanquihue. Víctor Ángulo, decretó duelo comunal de 24 horas por el fallecimiento del concejal electo Richard Barría Triviño. La medida fue tomada, considerando la trayectoria de Barría en el servicio público. Esto por sus años como concejal de Llanquihue en el periodo 2009 a 2016. Fue funcionario del Departamento de Administración de Educación Municipal de la comuna, así como también había sido recientemente electo para ejercer en el cargo edilicio. 72 horas fue ampliada la detención del único imputado en el crimen del concejal electo de Llanquihue, Richard Barría. 10 meses se habría conocido la víctima y el imputado, de acuerdo a la investigación, pero el detenido declaró que era hace tres meses. 11.30 horas de este domingo 6 de junio se ha considerado la audiencia de formalización por el delito de homicidio simple."
3,Condenan a hombre por abuso sexual contra menor de 14 años en Fresia," Una condena de tres años de cárcel deberá cumplir el imputado Jhonatan Alvear, tras ser considerado el autor del delito de abuso sexual contra una menor de 14 años en la localidad de Fresia, región de Los Lagos. De acuerdo a lo indicado por 24 Horas, a la pena se le suman dos condenas de 61 días de presidio menor en su grado mínimo por maltrato en contra su ex pareja, quien fue agredida con líquido corrosivo. Desde el Ministerio Público de Puerto Varas se señaló que la víctima se declaró tranquila con la resolución penal. Foto: Fiscalía Puerto Varas. "
4,Municipio potenciará rol de las vecinas a través de fortalecimiento de la Oficina de la Mujer y el Programa Jefas de Hogar,"El alcalde Tomás Gárate Silva se reunió con la Directora Regional del Servicio Nacional de la Mujer y Equidad de Género, Kattia Galindo, con el objetivo de ampliar la colaboración entre ambas instituciones favoreciendo la inclusión y oportunidades de las puertovarinas. El alcalde Tomás Gárate Silva se reunió con la Directora Regional del Servicio Nacional de la Mujer y Equidad de Género, Kattia Galindo, con el objetivo de ampliar la colaboración entre ambas instituciones favoreciendo la inclusión y oportunidades de las puertovarinas. Para lograr la reivindicación y relevar el rol de la mujer en la sociedad, el jefe comunal de Puerto Varas adelantó un ambicioso plan de trabajo que considera la apertura de programas en apoyo de las mujeres que, como afirmó, son las que “recienten los mayores efectos de la actual crisis sanitaria, económica y social”. En ese sentido, tras el encuentro con la directora regional de SERNAMEG, el alcalde Tomás Gárate afirmó que “retrocedimos cerca de 20 años en materia de inclusión y reivindicación del rol de la mujer durante esta pandemia y, por lo tanto, tuvimos una reunión con la directora regional para poder abrir nuevos programas que nos permita atender con mayor fuerza los efectos negativos que están padeciendo las mujeres de nuestra comuna”. Para ello, la autoridad tiene como objetivo ampliar el convenio con SERNAMEG y potenciar los programas Mujeres Jefas de Hogar y la Oficina de la Mujer, transformándola en un centro de acogida y de apoyo a las necesidades de las vecinas en todo el territorio, en materia de maternidad, laboral, social y de violencia intrafamiliar, entre otros aspectos que no han sido abordados integralmente desde la institucionalidad. En el encuentro, la directora regional de SERNAMEG, Kattia Galindo, adelantó que uno de los aspectos más importantes para el servicio es la colaboración de los municipios en el desarrollo de los programas que lleva a cabo, y uno de ellos será, en las próximas semanas, una Feria Indígena que abra espacios inclusivos en la comunidad. “La reunión que sostuvimos con el alcalde era para revisar los convenios vigentes entre el SERNAMEG y el municipio, entre los que se encuentran la ejecución de diversos programas, entre ellos el Mujeres Jefas de Hogar que es vital para la comuna y también el de la Feria Indígena a través de un catálogo virtual, que ya se está desarrollando y esperamos que en agosto se pueda estar lanzando a la comunidad” finalizó la directora regional. "
5,Condenan a hombre que abusó sexualmente de su propia hija en Puerto Varas,"En la jornada del pasado sábado, el Tribunal de Juicio Oral en lo Penal de Puerto Montt confirmó la condena de 10 años y un día de cárcel de un hombre por el delito de violación contra su hija de 4 años. Según lo indicado por Soy Puerto Montt, los hechos ocurrieron en febrero del 2020 en el domicilio del condenado, ubicado en el sector Villa Peulla en la comuna de Puerto Varas. Ante ello, tras las labores investigativas de la OS9 y Labocar de Carabineros, el tribunal de alzada logró determinar el veredicto condenatorio, el cual incluye además 61 días de presidio por el delito de amenazas en contexto de violencia intrafamiliar. Asimismo, la investigación fue encabezada bajo la dirección de la Fiscalía Local de Puerto Varas. Foto: Pixabay."
6,Jefas de Hogar de Puerto Varas potencian habilidades sociales y emocionales para enfrentar los desafíos del nuevo escenario sociocultural,"Autonomía, empoderamiento y habilidades socioafectivas son los temas de los talleres con que el municipio puertovarino colabora con las vecinas para incorporarlas en el nuevo contexto social post pandemia. Autonomía, empoderamiento y habilidades socioafectivas son los temas de los talleres con que el municipio puertovarino colabora con las vecinas para incorporarlas en el nuevo contexto social post pandemia. “Somos importantes para la sociedad y el cambio que se viene” dijo Daniela Valdivieso tras participar del taller “Formación y Habilitación Laboral”, uno de los taller que  la Municipalidad de Puerto Varas y el Servicio Nacional de la Mujer y Equidad de Género ofrece a vecinas que son parte del Programa Jefas de Hogar y que pretende, precisamente, empoderar a las mujeres en las transformaciones que experimenta la sociedad actual tras la crisis provocada por la pandemia. En ellos participan 177 puertovarinas que son capacitadas permanentemente en temáticas como género, prevención de violencia intrafamiliar, perfil laboral, mercado del trabajo y habilidades socio emocionales para que, vecinas como Daniela y sus compañeras, cuenten con más herramientas para emprender o buscar un trabajo que les permita desarrollar su potencial como madres emprendedoras o trabajadoras en el nuevo contexto social. Así lo entendió Daniela, que actualmente busca apoyo para concretar su emprendimiento de comida saludable combinado en su rol de mamá de dos hijos y que subrayó la importancia del rol de la mujer en el Chile que se está transformando. “Es bueno ir recordándonos y ratificando que somos mujeres que valemos y somos importantes para nuestra sociedad y que depende de nosotros cambiar la mentalidad de la sociedad que viene a través de nuestros hijos”. Ese sello de empoderamiento es el que desea imprimir el alcalde Tomás Gárate en la labor que desarrolla el municipio en todas sus áreas. Para ello, afirmó, es necesario colaborar con las vecinas potenciando sus habilidades y así, integrarlas en las dinámicas de desarrollo social desde su rol de madres y jefas de hogar. “Una de las grandes perjudicadas con la pandemia han sido las jefas de hogar. Ellas han perdido sus trabajos y deben sostener sus hogares en condiciones muy adversas. Por eso es fundamental entregarles herramientas y empoderarlas para apoyar su reinserción laboral. Ese es el sello, con el que buscamos contribuir a esa difícil realidad que muchas mujeres de nuestra comuna enfrentan” afirmó el jefe comunal. De esta manera se generan nuevas instancias de formación y capacitación desde la Oficina Municipal de la Mujer y el Programa Jefas de Hogar que, con el avance de Puerto Varas en el Plan Paso a Paso, permitirá ir combinando jornadas presenciales y virtuales en Puerto Varas, Ensenada y Nueva Braunau, facilitando la asistencia a quienes tienen dificultades con el acceso a internet, en especial en zonas rurales. "
7,PRESUNTO ACOSADOR DE FRESIA FUE DEJADO EN LIBERTAD POR LA FISCALÍA. HUELE A PELIGRO…,"Pese a presentación de inquietud ciudadana hecha por el alcalde Cárdenas, nueva detención del sujeto ayer, declaración de probables víctimas y temor, organismo persecutor desestimó existencia de delito. ¿Acaso, la autoridad del Ministerio Público, no pondera, que al menos, el hombre acusado altera de forma reiterada el orden público, lo que sí es una figura penal? Orden judicial, debiera determinar peritaje respecto a su salud mental, como primer paso para normalizar la tranquilidad vecinal. En libertad, luego de haber permanecido retenido hasta anoche en la unidad policial fresiana, se encuentra el sujeto que ha sido acusado pública y reiteradamente por vecinas de la ciudad, de presunto acoso. Pasadas las 21 horas, por orden del fiscal, fue enviado a su domicilio al no existir pruebas concretas en su contra, en más directa relación a este eventual ilícito. Tampoco denuncias que digan relación a acciones de connotación sexual, flagrancia u otros hechos constitutivos de delito, según lo estipula la ley, aunque, cabe consignar, la actitud de la persona en cuestión, -de seguir a niñas y jóvenes mujeres, preferentemente, según se ha indicado profusamente-, por ser reiterada ha causado la lógica alarma en un sector de la población local, lo que incluso ya está en conocimiento del alcalde, Miguel Cárdenas, quien, se supo, habría admitido la reclamación para que siga el curso formal ante los niveles policiales y judiciales, de corresponder, lo que debe ser decidido en primera instancia por el Ministerio Público. Cabe consignar que el acusado, enfatizamos, sin que haya causa de formalización, fue primero retenido para control de identidad en la Tenencia de Fresia, donde el jefe de la unidad en conocimiento de la situación pública, ordenó que se mantuviera en esa dependencia a la espera de una denuncia formal. Al no haberla, el hombre fue liberado. Mantenerlo por espacio de tiempo superior al que indica la norma legal, se habría transformado en una detención arbitraria, con las correspondientes sanciones que el personal uniformado debiera recibir en el caso de ocurrir una situación de este tipo. En tanto, el lunes recién pasado, el alcalde, Miguel Cárdenas, recibió de parte de Francisca Ojeda, la carta declaración de los hechos y correspondiente denuncia de los mismos. El teniente Carlos Moya, confirmó a FRESIAAHORA, que el jefe comunal le ofició para poner en su conocimiento este hecho. Moya puso hizo lo propio ante la Fiscalía, remitiendo el documento oficial emanado de la Alcaldía. En paralelo, el teniente, inició acciones para ubicar a posibles denunciantes para que ratifiquen lo expuesto en redes sociales y, especialmente si habían sido víctimas de acoso físico o verbal de connotación sexual, con riesgo para la integridad corporal o moral de las personas. En tanto, ayer el sujeto fue nuevamente detenido por personal de Carabineros por encontrarse en estado de ebriedad en la vía pública. La situación fue notificada por la jefatura policial a la Fiscalía de Puerto Varas, considerando la posibilidad de una denuncia en su contra por la figura de acoso. Por la noche, Francisca Ojeda (quien oportunamente entregó su testimonio a través de FRESIA AHORA), concurrió al cuartel, hizo su declaración, la que expuesta a la Fiscalía, ésta habría encontrado que no resulta suficiente para la configuración del delito, lo que obligó a Carabineros, por orden del órgano persecutor, la liberación del individuo. PROBLEMA LATENTE El curso de los acontecimientos, que incluye reacción de la máxima  autoridad comunal y policial, que en sus respectivos roles intentaron esta semana resolver esta inquietud ciudadana, cada vez mayor, en definitiva quedó a criterio de la Fiscalía, por lo que el caso seguirá vigente de no mediar otro tipo de resolución y con ello la indignación vecinal, cada vez más creciente. Pero, no parece suficiente. Nadie asegura que esta persona en libertad, en posible futuro estado de ebriedad y con probables otros problemas de salud mental, cometa acciones reñidas, al menos con la moral y las buenas costumbres, para señalar con cierto grado de eufemismo los hechos denunciados por el público. ¿Por qué la Fiscalía, no consideró el oficio del alcalde a la Tenencia de Fresia, en poder de esta desde este miércoles, como “un hecho de la causa”? Si bien el jefe comunal sólo puede poner en conocimiento de la policía esta situación, pedir algún tipo de acción (de la que no se ha informado públicamente), se hace parte de un clamor ciudadano; ¿Por qué, la Fiscalía no tomó en su debida consideración el “téngase presente” que a modo de denuncia hizo el propio jefe de la unidad policial al persecutor de turno? Si bien, para la Fiscalía, las denuncias y reclamos no son constitutivos de delito (acoso reiterado), si está más que claro que hay inquietud o alarma al menos en una parte de la población que, incluso, ya se estaría organizando para exigir acciones policiales y judiciales concretas. Se está en presencia no sólo de un presunto delito como el señalado, sino que de alteración al orden público, con riesgo para la seguridad ciudadana, lo que sí es una figura de delito y persecución penal, más si esta percepción está avalada por la máxima autoridad comunal, la que podría actuar, en el caso, por ejemplo, que un peritaje demuestre un estado de salud mental deficiente del sujeto y, previa detención a cargo de la policía, se ordene como medida cautelar que sea tratado por Salud Municipal u otro organismo especializado. El alcalde hizo lo que la gente le pidió y eso se valora. La policía ha sido proactiva respecto al caso, en los últimos días, lo que también hay que reconocer. La Fiscalía, decidió esperar… ¿qué? No se está pidiendo lapidar a esta persona sino que, neutralizar su acción reiterada de acoso, cuya adjetivación popular, no es suficiente para que actúe la justicia, según se puede deducir de lo obrado hasta el momento."
