,title,text
0,Dictaminan 12 años de presidio a acusado de femicidio frustrado,"Dura es la pena dictaminada por el Tribunal de Juicio Oral en lo Penal (TOP) de Puerto Montt, contra un acusado que fue encontrado culpable del delito de femicidio, en grado de frustrado, ocurrido en septiembre de 2019 en Fresia. Jaime Pérez Huenulef recibió una pena efectiva de 12 años de presidio. En fallo unánime, el tribunal -integrado por los jueces Francisco Javier del Campo (presidente de sala), Andrés Villagra (redactor) y Jaime Rojas- aplicó además a Pérez Huenulef las accesorias legales de inhabilitación absoluta perpetua para cargos y oficios públicos y derechos políticos; la inhabilitación absoluta para profesiones titulares mientras dure la condena; la prohibición de acercarse a la víctima, su domicilio, lugar de estudio o trabajo y cualquier lugar donde se encuentre, y la prohibición de porte y tenencia de armas de fuego, por el término de dos años, desde que la sentencia se encuentre firme y ejecutoriada; y la asistencia obligatoria de asistir a un programa terapéutico para el control de impulsos y de consumo problemático de alcohol y drogas. El tribunal, además, condenó a Jaime Pérez Huenulef a la pena de 61 días de presidio y la accesoria legal de suspensión de cargo u oficio público mientras dure la condena, como autor del delito consumado de amenazas no condicionales en contexto de violencia intrafamiliar. El fallo indica que el acusado fue absuelto de los cargos que lo sindicaban como autor de los delitos de amenazas no condicionales y violación de morada, ello por falta de pruebas. El documento señala que el condenado amenazó a su ex pareja el 6 de septiembre de 2019 y posteriormente el 9 del mismo mes ""Pérez Huenulef ingresó a la casa de su ex conviviente y madre de dos hijos en común ubicado en Fresia, en cuyo interior, conociendo la relación que los ligaba y con la finalidad de darle muerte, procedió a agredirla con un cuchillo cocinero"", provocándole graves lesiones consideradas de riesgo vital, por lo que debió ser internada en el Hospital Puerto Montt."
1,Fresia: Condenan a Imputado por Femicidio Frustrado,"Lectura de la Sentencia se realiza mañana 5 de mayo. Lectura de la Sentencia se realiza mañana 5 de mayo. Por unanimidad fue condenado por Amenazas y Femicidio Frustrado imputado que en septiembre del 2019, en Fresia, atacó con arma blanca a ex conviviente propinándoles diversas lesiones de gravedad. La víctima sobrevivió gracias a asistencia de familiares y vecinos. Al respecto, la Fiscal Jefe de Puerto Varas, Lorena Meza, detalló “El día de hoy (ayer) el Tribunal Oral en lo penal condenó por unanimidad a Jaime Pérez Huenulaf por los delitos de amenaza y femicidio frustrado en contra de su ex conviviente, toda vez que se logró acreditar, más allá de toda duda razonable, que durante el mes de septiembre del año 2019, el acusado ingresó al dormitorio de la víctima apuñalándola en diversas partes del cuerpo, lesiones que le hubieran causado la muerte si no fuera por el auxilio que le dieron en ese momento sus propios familiares y vecinos”. “Luego de un trabajo de más de dos años realizado en conjunto con Carabineros y Labocar de la misma institución, se logró determinar esta etapa procesal en la cual la fiscalía está solicitando 13 años de cárcel por el delito de femicidio frustrado y 540 días por las amenazas. La lectura de sentencia quedó fijada para el día 5 de mayo” finalizó la fiscal."
2,Hombre intentó acabar con la vida de su ex conviviente: Fue formalizado,"El Tribunal Oral en lo Penal de Puerto Montt condenó a un hombre como el responsable de los delitos de amenazas y femicidio frustrado en contra de su ex conviviente. El hecho ocurrió en septiembre del 2019 en Fresia, tras la investigación de dos años realizada por la Fiscalía junto a Carabineros, lograron acreditar la culpabilidad de Jaime Pérez Huenulef. “El acusado ingresó al dormitorio de la víctima apuñalándola en diversas partes del cuerpo, y que le hubieran causado la muerte dichas lesiones si no hubiese sido por el auxilio que le dieron en ese momento los propios familiares y vecinos”., manifestó la fiscal del caso, Lorena Meza. La fiscal señaló que están pidiendo 13 años de cárcel por el delito de femicidio frustrado y 540 días por amenazas. La lectura de la sentencia se realizará este 5 de mayo."
3,Condenan a hombre por abuso sexual contra menor de 14 años en Fresia," Una condena de tres años de cárcel deberá cumplir el imputado Jhonatan Alvear, tras ser considerado el autor del delito de abuso sexual contra una menor de 14 años en la localidad de Fresia, región de Los Lagos. De acuerdo a lo indicado por 24 Horas, a la pena se le suman dos condenas de 61 días de presidio menor en su grado mínimo por maltrato en contra su ex pareja, quien fue agredida con líquido corrosivo. Desde el Ministerio Público de Puerto Varas se señaló que la víctima se declaró tranquila con la resolución penal. Foto: Fiscalía Puerto Varas. "
4,PRESUNTO ACOSADOR DE FRESIA FUE DEJADO EN LIBERTAD POR LA FISCALÍA. HUELE A PELIGRO…,"Pese a presentación de inquietud ciudadana hecha por el alcalde Cárdenas, nueva detención del sujeto ayer, declaración de probables víctimas y temor, organismo persecutor desestimó existencia de delito. ¿Acaso, la autoridad del Ministerio Público, no pondera, que al menos, el hombre acusado altera de forma reiterada el orden público, lo que sí es una figura penal? Orden judicial, debiera determinar peritaje respecto a su salud mental, como primer paso para normalizar la tranquilidad vecinal. En libertad, luego de haber permanecido retenido hasta anoche en la unidad policial fresiana, se encuentra el sujeto que ha sido acusado pública y reiteradamente por vecinas de la ciudad, de presunto acoso. Pasadas las 21 horas, por orden del fiscal, fue enviado a su domicilio al no existir pruebas concretas en su contra, en más directa relación a este eventual ilícito. Tampoco denuncias que digan relación a acciones de connotación sexual, flagrancia u otros hechos constitutivos de delito, según lo estipula la ley, aunque, cabe consignar, la actitud de la persona en cuestión, -de seguir a niñas y jóvenes mujeres, preferentemente, según se ha indicado profusamente-, por ser reiterada ha causado la lógica alarma en un sector de la población local, lo que incluso ya está en conocimiento del alcalde, Miguel Cárdenas, quien, se supo, habría admitido la reclamación para que siga el curso formal ante los niveles policiales y judiciales, de corresponder, lo que debe ser decidido en primera instancia por el Ministerio Público. Cabe consignar que el acusado, enfatizamos, sin que haya causa de formalización, fue primero retenido para control de identidad en la Tenencia de Fresia, donde el jefe de la unidad en conocimiento de la situación pública, ordenó que se mantuviera en esa dependencia a la espera de una denuncia formal. Al no haberla, el hombre fue liberado. Mantenerlo por espacio de tiempo superior al que indica la norma legal, se habría transformado en una detención arbitraria, con las correspondientes sanciones que el personal uniformado debiera recibir en el caso de ocurrir una situación de este tipo. En tanto, el lunes recién pasado, el alcalde, Miguel Cárdenas, recibió de parte de Francisca Ojeda, la carta declaración de los hechos y correspondiente denuncia de los mismos. El teniente Carlos Moya, confirmó a FRESIAAHORA, que el jefe comunal le ofició para poner en su conocimiento este hecho. Moya puso hizo lo propio ante la Fiscalía, remitiendo el documento oficial emanado de la Alcaldía. En paralelo, el teniente, inició acciones para ubicar a posibles denunciantes para que ratifiquen lo expuesto en redes sociales y, especialmente si habían sido víctimas de acoso físico o verbal de connotación sexual, con riesgo para la integridad corporal o moral de las personas. En tanto, ayer el sujeto fue nuevamente detenido por personal de Carabineros por encontrarse en estado de ebriedad en la vía pública. La situación fue notificada por la jefatura policial a la Fiscalía de Puerto Varas, considerando la posibilidad de una denuncia en su contra por la figura de acoso. Por la noche, Francisca Ojeda (quien oportunamente entregó su testimonio a través de FRESIA AHORA), concurrió al cuartel, hizo su declaración, la que expuesta a la Fiscalía, ésta habría encontrado que no resulta suficiente para la configuración del delito, lo que obligó a Carabineros, por orden del órgano persecutor, la liberación del individuo. PROBLEMA LATENTE El curso de los acontecimientos, que incluye reacción de la máxima  autoridad comunal y policial, que en sus respectivos roles intentaron esta semana resolver esta inquietud ciudadana, cada vez mayor, en definitiva quedó a criterio de la Fiscalía, por lo que el caso seguirá vigente de no mediar otro tipo de resolución y con ello la indignación vecinal, cada vez más creciente. Pero, no parece suficiente. Nadie asegura que esta persona en libertad, en posible futuro estado de ebriedad y con probables otros problemas de salud mental, cometa acciones reñidas, al menos con la moral y las buenas costumbres, para señalar con cierto grado de eufemismo los hechos denunciados por el público. ¿Por qué la Fiscalía, no consideró el oficio del alcalde a la Tenencia de Fresia, en poder de esta desde este miércoles, como “un hecho de la causa”? Si bien el jefe comunal sólo puede poner en conocimiento de la policía esta situación, pedir algún tipo de acción (de la que no se ha informado públicamente), se hace parte de un clamor ciudadano; ¿Por qué, la Fiscalía no tomó en su debida consideración el “téngase presente” que a modo de denuncia hizo el propio jefe de la unidad policial al persecutor de turno? Si bien, para la Fiscalía, las denuncias y reclamos no son constitutivos de delito (acoso reiterado), si está más que claro que hay inquietud o alarma al menos en una parte de la población que, incluso, ya se estaría organizando para exigir acciones policiales y judiciales concretas. Se está en presencia no sólo de un presunto delito como el señalado, sino que de alteración al orden público, con riesgo para la seguridad ciudadana, lo que sí es una figura de delito y persecución penal, más si esta percepción está avalada por la máxima autoridad comunal, la que podría actuar, en el caso, por ejemplo, que un peritaje demuestre un estado de salud mental deficiente del sujeto y, previa detención a cargo de la policía, se ordene como medida cautelar que sea tratado por Salud Municipal u otro organismo especializado. El alcalde hizo lo que la gente le pidió y eso se valora. La policía ha sido proactiva respecto al caso, en los últimos días, lo que también hay que reconocer. La Fiscalía, decidió esperar… ¿qué? No se está pidiendo lapidar a esta persona sino que, neutralizar su acción reiterada de acoso, cuya adjetivación popular, no es suficiente para que actúe la justicia, según se puede deducir de lo obrado hasta el momento."
5,PRESUNTO ACOSADOR EN FRESIA Y EFECTOS DE UNA DENUNCIA: EXPLICACIÓN ALCALDICIA Y PROACTIVIDAD POLICIAL,"Se están activando los protocolos para dar solución al caso que ha generado alarma en la población. “Se necesita pesquisar psicológicamente y legalmente a esta persona para ayudarla a no infringir la ley y de paso salvarnos de algo horrible”, estas palabras expresadas por Francisca Ojeda, en su testimonio entregado en forma exclusiva a FRESIAAHORA, respecto al presunto acosador que ha motivado temor en la población femenina de Fresia y en las familias, resumen, quizás, de manera muy razonable y humana lo que la autoridad debiera hacer para mejor conducir este caso, expuesto ayer con realismo y debida argumentación por este diario. Sin embargo, en necesario precisar, para mejor contextualizar lo expuesto, que si bien el individuo que es acusado puede representar un “peligro o riesgo para la sociedad” local, el tratamiento del caso, no es meramente policial, como habitualmente, por años, al menos parte beligerante de la población, en redes sociales, adjudica sin mayor conocimiento. Si en nuestra nota de ayer, indicamos que más que la Alcaldía solicitar una carta-denuncia, era necesario que la autoridad política-administrativa de la comuna, coordinará esfuerzos y acciones efectivas para resolver la situación, especialmente si la persona aludida como posible acosador pudiera tener problemas de salud mental, lo que no es un  hecho menor, por tanto, es también un caso humano y neutralizarlo un deber de la administración que rige los destinos de la comuna, no sólo radicarlo en el nivel policial. ESTUVO RETENIDO EN LA TENENCIA Cabe consignar al respecto que el personaje acusado ya fue sometido a control de identidad por parte de Carabineros de Fresia. No sólo eso, fue trasladado y retenido en la unidad, a la espera de una denuncia formal, la que como en innumerables ocasiones, en definitiva no ocurrió, en tanto, como hemos dicho en reiteradas ocasiones, tanto en esta jefatura policial uniformada, como en la anterior, la comunidad, en definitiva, aun sintiéndose afectada, no formaliza la acusación para que ésta siga su curso judicial, con la respectiva intervención del Ministerios Público. Por años, ha ocurrido, por ejemplo con las carreras clandestinas, el micro tráfico de drogas, desórdenes, violación de los estados de Excepción Constitucional, etc. Hemos publicado en los cinco años de este diario, los reiterados llamados de la autoridad policial a perder el temor y denunciar, bajo las normas que establece la ley. Y la gente lo sabe, sólo que no hace uso de este derecho. Ciertamente que puede haber falencias en el accionar de Carabineros, según reportes permanentes de nuestros lectores, pero casos como acoso, hurtos, robos y otros, que siguen apareciendo en la bitácora, muchas veces quedan en el anonimato por decisión de los propios afectados, no por desatención o negligencia de la jefatura policial de turno. Hasta esta tarde, por ejemplo, salvo la señal que diera este diario, tras la valiente declaración de nuestra lectora, no se había reportado en Carabineros de Fresia, denuncia concreta en contra del individuo respecto del cual se comenta y denuncia. El “acusado”, vale señalar, fue retenido el tiempo suficiente, en el marco de las normas legales vigentes, pero tuvo que ser liberado, caso contrario la Tenencia y su jefe, habrían incurrido en lo que se denomina “detención arbitraria”, por mucho que la situación sea pública, cause temor e indignación. No hubo denuncia o declaración formal de hechos, como se hizo en este diario. De allí, además, nuestra mención a la actitud alcaldicia, de priorizar la vía administrativa (carta, oficina de parte, toma de razón y acción) para, se supone, mejor proceder, mientras el peligro está latente. Hoy por “encargo” del alcalde, Miguel Cárdenas, recibimos un llamado explicativo (que agradecemos, en todo caso) del jefe de comunicaciones del Municipio, para explicar el porqué de la actitud del jefe comunal “en su resguardo”, como tal y para no actuar ante presunciones y tener “algo formal…”, mientras la situación ya era vox populi. Toda opción debe ser respetada y lo dicho por este diario, no implica necesariamente una crítica a la máxima autoridad local, sino que una reflexión lógica, razonable, como razonable y sabia es la frase de nuestra lectora citada al comienzo de esta nota. Porque, además, lo sabe este medio, el propio jefe de la unidad policial fresiana, teniente Carlos Moya Henríquez, está gestionando que las personas afectadas o en conocimiento de acciones presuntamente ilícitas, al respecto, hagan la denuncia, lo que podría producirse en las próximas horas, con el fin último de evitar riesgos para la población y de ser necesario, sea la Justicia la que determine el destino de quien hoy es acusado como acosador, ante la eventualidad de problemas psiquiátricos, a lo que como ser humano, tiene derecho, como obligación de las autoridades es, evitar que en su probable estado, cometa acciones lesivas contra las vecinas de la ciudad. En este diario, agradecemos el coraje de Francisca Ojeda, su posición ecuánime frente al caso, su madurez y sentido de comunidad, más allá de su propia persona; así también, la actitud del Teniente Moya, en abordar con perspectiva de solución la situación generada,  el compromiso del jefe policial local, en el resguardo de la seguridad y tranquilidad ciudadana, que pese a que se nos critique, también es pertinente recordar la responsabilidad y obligación política-administrativa comunal. ESCUCHE AUDIO EDUCATIVO SOBRE «Control de Identidad» Informa sobre la legislación que permite que las policías controlen la identidad de las personas en lugares públicos o de acceso público y acerca de los procedimientos que se deben seguir en estos casos.  "
